index,text,Sentiment,Political,Ideology,Immigration,Macroeconomic,National_Security,Crime,Civil_Rights,Environment,Education,Health_Care,Governance,No_Policy_Content,Asks_for_Donation,Asks_you_to_watch_something_share_something_follow_something,Misc,Makes_a_Factual_or_Verifiable_Claim,Expresses_an_Opinion
1003, hillaryclinton ending racial inequality will be the mission of my presidency read ,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1004, jebbush is in a death spiral on life support thanks to super pac money says woodhouseb ,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1005, jengranholm if trump wants to apologize heres where he could start ,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1006, realdonaldtrump didn t get much love from scotland turnberry,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1007, realdonaldtrump supporter repchriscollins praises putin as a leader says he is a strong personality ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1008, realdonaldtrump i love bad markets you can you do very well in a bad market ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1009, realdonaldtrump s unhinged and dangerous major policy speech ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1010, tedcruz has momentum hard to see path for marcorubio should rubio bow out ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1011, trumps not a businessman hes a welcher he doesnt pay his bills ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1012, lodisilverado cruzingjohn maxlydic one need only look to heritage action and conservative review they dissect every issue ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1013, traceytheisen you should join the trumptrain sign up today ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1014, jointhesurge and learn why carlyfiorina at,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1015, trump says mexico will pay for border wall mexicans say otherwise ,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1016,2016 marks the 100th anniversary of natlparksservice heres how hillaryclinton will support it,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1017,based on what he has said publicly so far trump indeed would force schools to allow guns ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1018,critics charge that trump is temperamentally unfit to be president was proved right this morning watch ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1019,despite being called out for repeating canned lines marcorubio mostly stuck to the script at events in sc,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1020,fact donald trump has more female executives than male executives in his organization ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1021,frank fiorina is live with rick everett on fab five at five listen live at,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1022,hey look trump is lying yet again ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1023,in case you thought trump would make an attempt to be less racist ,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1024,in november we will choose btwn one candidate with vast experience and another totally lacking in qualifications ,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1025,it s your turn new york we need every vote today let your voice be heard ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1026,join kencuccinelli adamlaxalt conghuelskamp drjamescdobson duck commander matstaver amp vote tedcruz today supertuesday cruzcrew,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1027,limit the costs regulators can impose on the economy boost wages and job creation gopdebate cnbcgopdebate,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1028,nobody matches hillaryclinton on foreignpolicy ,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1029,now trump surrogate says trump will release his taxes if the media does also ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1030,ohio republicans come out in support of hillaryclinton strongertogether,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1031,our fights are her fights imwithher sheswithus standwithpp,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1032,priorities will be there at every turn to fight back against gop special interests attacking hillary clinton,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1033,records speak louder than rhetoric here s hillary s ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1034,rt alexconant watch marcorubio s interview with jaketapper aboard the themarcomobile,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1035,rt berniesanders i am confident i would win ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1036,rt berniesanders we accomplished what the political establishment said was impossible don t underestimate us,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1037,rt brucereddenjr tedcruz speaking w pastors in southcarolina palmettostate cruz2016 cruzcrew,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1038,rt charmaineyoest carly interrupted by applause from the audience ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1039,rt cowboysense greatamericapac,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1040,rt dailycaller our live blog of the cnn republican debate,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1041,rt daveluketic leaving nh newday4america nh team killing it on the ground continues to the best team in the state keep it up fit,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1042,rt directlinks911 i m a business owner i just want to maga so my neighbors can afford to shop in my hometown amp use my services https,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1043,rt drmartyfox americaslifematters stop identity politics conservatism benefits everyone tcot 2a,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1044,rt gov most tweeted demdebate moment sanders says the business model of wall street is fraud ,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1045,rt healerhauler students are gathering all over the country to watch ben in the gopdebate this pic taken at unlv students4carson http,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1046,rt jewishpolitical vandalized jewish london statue insinuates anti semitism motive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1047,rt kevfair1 carlyfiorina at fitn presidential town hall in nashua nh carly2016 nhpolitics,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1048,rt kfile trump blasts clinton for libya and iraq he supported both blasts clinton for the iraq withdrawal which he supported and cal,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1049,rt mikeemanuelfox chair amp 17 gopoversight members call on pres obama to fire opm director and cio following opmhack,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1050,rt nobarriers2016 remember what potus says vote strongertogether,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1051,rt realbencarson check out our seven steps to a safer america plan here ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1052,rt realbencarson i will wage war on radical islamic terrorism and ensure that it is something that our children only read about in histor,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1053,rt realbencarson we wouldn t be a free country if it wasn t for our veterans who protect and serve this nation they deserve better http,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1054,rt rickwtyler nh state house announcing 3 co chairs bob smith bill o brien dave wheeler amp 41 conservative leaders for tedcruz,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1055,rt rubycramer and here comes team o malley,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1056,rt samsteinhp here is trump in mid july saying clinton invented isis is this sarcasm ,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1057,rt stevearnold1610 video dr ben carson blasts cruz campaign for unethical behavior on the view today,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1058,rt taylomason carlyfiorina signs are up in greenville stop by the hq to get yours today carly2016,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1059,rt tedcruz if you want a proven conservative who will stand and fight alongside you i m asking for your vote gopdebate,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1060,rt willis allen i really would love to see carlyfiorina debate hillary it would be a ko for carly republicandebate,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1061,rt wmur9 tedcruz joins joshmcelveen for conversation with the candidate taping to air soon fitn nhpolitics wmur2016,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1062,send in your selfies supporting ben carson for a post or retweet selfiesforben millenials youth,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1063,ted cruz republican leadership leads the onslaught attacking conservatives ,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1064,the fact of the matter is the more money you put in people s pockets the more generous they will be ben carson,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1065,the next generation will not have the chances that we have now i don t want to get into describing who is a politician and who is not a,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1066,these faux scandals about hillaryclinton s email are ridiculous,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1067,this is not a good start at anything it is one more step in the degradation of the republican party ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1068,this morning williamjbennett talked about our partnership w yourvoiceyourad today on his show ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1069,trump says that hillary wants to abolish the second amendment she has literally never suggested it trumplies,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1070,walker on ending the iran deal if you think its a bad deal now you should be prepared to do it on day one ,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1071,watch and rt the louisiana story,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1072,we need a concerted public effort to rein in the extremists on gun control hillaryclinton imwithher nhpoli,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1073, carlyfiorina doesn t hide from tough questions find the answer to your question or ask a new one at ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1074, carlyfiorina america must stand with our allies and confront our adversaries ,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1075,carlyfiorina on isis and iran gopdebate carly2016,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1076, hillaryclinton how many people have to die before we actually act ,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1077, realdonaldtrump proposes throwing out the constitution to go after muslims ,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1078, realdonaldtrump will buildthewall help him build it with your limited edition greatamericapac brick ,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1079, hillaryclinton has been battle tested tb times,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1080, trump has no policy ideas mattyglesias,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1081, america join hands with me to heal inspire and revive america with me ben carson,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1082, common core is a disaster tedcruz gopdebate,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1083, former rep annmbuerkle endorses carlyfiorina for president via markweinerdc,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1084, there was a lot of nevermind ing going on throughout the debate read ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1085, hsoussoko how many more gold star families will we have because of hillaryclinton ,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1086, pamelageller cnn foxnews greta lessgovmorefun hannahkauthor cv people rmconservative cruzcrew tedcruz,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1087,imwithher demdebate hillary2016,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1088, news cbs news edits transcript video clip of bill clinton discussing hillary s health,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1089, news our live elections podcast reacts to donald trumps lewd comments,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1090,nhra afpf sc virginians4cruz cruzcrew,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1091, trump s low energy energy speech literally put an old man to sleep ,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1092, trumplies trump falsely claims he was endorsed by ice debates,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1093,a passion for suppressing dissent and bringing legal actions against his critics trump,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1094,again i will tell you the plain facts that have been edited out of your nightly news and your morning newspaper ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1095,all we want for christmas is respect for the freedoms that the constitution guarantees standwithrand,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1096,an early tbt to when martinomalley sought to repeal the death penalty in his first year in office,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1097,at the machine shed restaurant in urbandale tomorrow we re hosting a town hall featuring bobby jindal rsvp here ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1098,be sure to watch carlyfiorina on americanewsroom this morning on foxnews around 9 20am et carly2016,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1099,click here to see the difference between hillaryclinton s plans and trump s plans ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1100,doug gootee carlyfiorina will take our country back ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1101,follow the supertuesday results at hfa s live blog ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1102,get a first look at our new video protect america ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1103,hillary will do what it takes to help kids trump will do what it takes to make sure the spotlights on him ,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1104,hoping for a boost rand paul gets a vote on his fed bill,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1108,i will present the facts plainly and honestly we cannot afford to be so politically correct anymore ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1109,join nhpr for a discussion with carlyfiorina in concord nh tomorrow for details ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1110,keeping america secure is our most important job freedomfirst,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1111,marco rubio was hard at work holding events across the state of new hampshire ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1112,motorcyclists join rick perry to help wounded warriors,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1113,once again a shocking headline about hillaryclinton s emails fails to tell the whole story ,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1114,one week from today join us for caucus results great music good food and fun at noah s event venue doors ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1115,rand paul wins michigan straw poll at makinac island rlc gt ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1116,really ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1117,rep lynnjenkins carly wants a tax code that levels the playing field amp empowers honest hardworking taxpayers ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1118,ron paul makes fundraising pitch for rand,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1119,ronald white iii after watching the presidential debates i am just amazed by the performance of carlyfiorina ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1120,rt acscowcroft icymi the future of american airpower a conversation with general mark a welsh iii,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1121,rt afosr tonight on 60minutes afspace tune in or watch online at,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1122,rt afspace ilearning reshaping the next generation of professional development,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1123,rt bradthor big crowd excited for governorperry and today s ride perry2016,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1124,rt cnnpolitics a cnn orc poll of debate watchers shows hillary clinton wins the second presidential debate,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1125,rt foxandfriends woodhouseb donald trump has started favoring russia s policies over american interests,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1126,rt foxbusiness tedcruz ed snowden wasn t a whisteblower instead he was undermining the ability to defend this country ,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1127,rt hillaryclinton after a major terrorist attack every society faces a choice between fear and resolve hillary,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1128,rt hillaryclinton do you regret voting against immigration reform now in hindsight berniesanders no ,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1129,rt hillaryclinton even though i have run my last campaign i am going to work as hard as i can this fall to elect hillary clinton po,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1130,rt hillaryclinton many people are saying trump won t release his tax returns because he s hiding something what do you think it is ,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1131,rt hillaryclinton the terrorist in orlando targeted lgbt americans out of hatred and bigotry an attack on any american is an attack on,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1132,rt morning joe carlyfiorina progressive policies make it worse,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1133,rt morningmoneyben when you hear the words coming from someone s mouth and you just can t you just can t anymore ,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1134,rt politifact 7 pants on fire the unemployment rate may be as high as 42 percent,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1135,rt politifact trump just repeated his claim that china has almost total control of north korea we have rated mostly false,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1136,rt realbencarson just reached 120 000 followers on instagram thanks to we the people for all of the support click here to follow https,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1137,rt rlhtexas1958 every gop candidate should promise the same and follow through,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1138,rt rmconservative senmikelee gets to the core of the legal arguments in the scotus marriage case,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1139,rt sentedcruz the usa freedom act strikes the right balance between privacy rights and national security interests ,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1140,rt thebriefing2016 can you tell the difference between trump and the rest of the gop field it s harder than you think,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1141,rt wrightculpepper rbpundit this was sent to me by a fellow sc voter last night ,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1142,the progressive case for hillaryclinton is pretty overwhelming ,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1143,this essay by an ex trump magazine employee will break your heart ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1144,trump repeats lie that he opposed iraq war trumplies,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1145,walker on day one i will hold unions accountable and i m going to require transparency of all union expenditures walker16,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1146,we are going to do everything we can to make sure johnkasich beats realdonaldtrump in ohio kasich4us,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1147,we have exciting events planned in august to support martinomalley join us and elect new leadership in 2016,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1148, clyburn hillaryclinton will make all of us proud ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1149, marcorubio impresses the crowd at the rjc forum during this speech about standing with israel ,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1150, politico gop elites line up behind tedcruz,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1151, realdonaldtrump has a real ineptitude on foreignpolicy,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1152, tb times the contrast could not be starker nor the stakes higher for the nation s future ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1153, trump is the most dangerous major party presidential candidate in my lifetime maybe in american history ,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1154, i can t imagine i d remain a republican if trump becomes president ,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1155, we shouldn t let anybody bully his way into the presidency hillaryclinton,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1156, ange amene realdonaldtrump will maga watch gt ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1157, comermd help realdonaldtrump buildthewall,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1158, georgia earthday ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1159,tedcruz has a detailed immigration plan build a wall triple the border patrol put in place a strong e verify system 1 2 gopdebate,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1160, trump has created a toxic culture of violence at his rallies watch ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
